Domain,Volume ID in Gutenberg,Volume ID in HathiTrust,Pubdate in HathiTrust,Volume Title in HathiTrust,Volume Title in Gutenberg,Author
Fiction,5228,coo1.ark+=13960=t2z32cn6s,1905,Ayesha : the return of She / by H. Rider Haggard.,"Ayesha, the Return of She","Haggard, H. Rider (Henry Rider)"
Fiction,5229,nyp.33433076026198,1915,"Felix O'Day, by F. Hopkinson Smith; illustrated by George Wright.",Felix O'Day,"Smith, Francis Hopkinson"
Fiction,5231,njp.32101067179232,1875,The way we live now : a novel / by Anthony Trollope.,The Way We Live Now,"Trollope, Anthony"
Fiction,5241,hvd.hxdl9c,1920,"The eye of Zeitoon, by Talbot Mundy ... illustrated by Dwight Franklin.",The Eye of Zeitoon,"Mundy, Talbot"
Fiction,5247,uc1.l0070958715,1911,The old wives' tale. A new edition with preface by Arnold Bennett.,The Old Wives' Tale,"Bennett, Arnold"
Fiction,5251,chi.36728237,1895,"The long vacation, by Charlotte M. Yonge ...",The Long Vacation,"Yonge, Charlotte M. (Charlotte Mary)"
Fiction,5253,nyp.33433112010677,1912,The maid of the whispering hills / by Vingie E. Roe ; illustrations by George Gibbs.,The Maid of the Whispering Hills,"Roe, Vingie E. (Vingie Eve)"
Fiction,5256,njp.32101068598141,1898,The history of the life of the late Mr. Jonathan Wild the Great.,The History of the Life of the Late Mr. Jonathan Wild the Great,"Fielding, Henry"
Fiction,5257,coo1.ark+=13960=t5r78wk38,1911,The broad highway.,The Broad Highway,"Farnol, Jeffery"
Fiction,5261,hvd.32044011251915,1913,Constance Dunlap.,Constance Dunlap,"Reeve, Arthur B. (Arthur Benjamin)"
Fiction,5265,uc2.ark+=13960=t7sn0gj0c,1909,"The ball and the cross,",The Ball and the Cross,"Chesterton, G. K. (Gilbert Keith)"
Fiction,5267,ien.35556006506117,1917,"Sister Carrie, by Theodore Dreiser, with a new foreword by the author.",Sister Carrie,"Dreiser, Theodore"
Fiction,5274,umn.31951002000427p,1889,"The chaplet of pearls, or, The white and black Ribaumont / by the author of ""The heir of Redclyffe.""",The Chaplet of Pearls,"Yonge, Charlotte M. (Charlotte Mary)"
Fiction,5301,nyp.33433074944376,1904,"The imperialist, by Mrs. Everard Cotes (Sara Jeannette Duncan)",The Imperialist,"Duncan, Sara Jeannette"
Fiction,5306,coo1.ark+=13960=t8hd8d60g,1885,Down the ravine [a story] by Charles Egbert Craddock [pseud.],Down the Ravine,"Murfree, Mary Noailles"
Fiction,5308,nyp.33433075728596,1920,"The paradise mystery, by J.S. Fletcher.",The Paradise Mystery,"Fletcher, J. S. (Joseph Smith)"
Fiction,5311,mdp.39015089274586,1922,Parnassus on wheels / by Christopher Morley.,Parnassus on Wheels,"Morley, Christopher"
Fiction,5338,hvd.32044024248908,1885,"Mark Rutherford's deliverance : being the second part of his autobiography / edited by his friend, Reuben Shapcott.",Mark Rutherford's Deliverance,"White, William Hale"
Fiction,5349,hvd.hn1ixu,1902,Castle Craneycrow / by George Barr McCutcheon.,Castle Craneycrow,"McCutcheon, George Barr"
Fiction,5351,uc2.ark+=13960=t2q52gn14,1901,"If I were king, by Justin Huntly McCarthy.",If I Were King,"McCarthy, Justin H. (Justin Huntly)"
Fiction,5407,pst.000006730062,1861,The recreations of a country parson.,The Recreations of a Country Parson,"Boyd, Andrew Kennedy Hutchison"
Fiction,5421,coo1.ark+=13960=t2d79w90p,1908,The metropolis / by Upton Sinclair.,The Metropolis,"Sinclair, Upton"
Fiction,5433,wu.89006934889,1902,Without a home / [E. P. Roe],Without a Home,"Roe, Edward Payson"
Fiction,5436,nyp.33433112009281,1899,Hyperion : a romance / by Henry W. Longfellow.,Hyperion,"Longfellow, Henry Wadsworth"
Fiction,5437,umn.319510019938215,1898,An original belle.,An Original Belle,"Roe, Edward Payson"
Fiction,5588,hvd.hwsqvc,1881,"A question; the idyl of a picture by his friend Alma Tadema, related by Georg Ebers; from the German by Mary J. Safford.",A Question,"Ebers, Georg"
Fiction,5606,nyp.33433076060668,1921,Guns of the gods : a story of Yasmini's youth / by Talbot Mundy ; frontispiece by J. Clement Coll.,Guns of the Gods: A Story of Yasmini's Youth,"Mundy, Talbot"
Fiction,5622,uc1.b5494875,1898,At last; a novel. By Marion Harland [pseud.],At Last: A Novel,"Harland, Marion"
Fiction,5642,uc1.$b441007,1874,Harry Heathcote of Gangoil: a tale of Australian bush life.,Harry Heathcote of Gangoil: A Tale of Australian Bush-Life,"Trollope, Anthony"
Fiction,5658,ien.35556035964451,1920,"Lord Jim, a romance.",Lord Jim,"Conrad, Joseph"
Fiction,5672,hvd.hn1uuz,1915,"The voice on the wire, a novel of mystery.",The Voice on the Wire,"Ball, Eustace Hale"
Fiction,5677,mdp.39015008465844,1919,Jimmie Higgins; a story. Introd. by David A. Shannon.,Jimmie Higgins,"Sinclair, Upton"
Fiction,5700,hvd.hn5cch,1906,Love and life; an old story in eighteenth century costume. Ilustrated by W. J. Hennessy.,Love and Life: An Old Story in Eighteenth Century Costume,"Yonge, Charlotte M. (Charlotte Mary)"
Fiction,5708,uc1.$b692140,1900,"Stray pearls. Memoirs of Margaret de Ribaumont, viscountess of Bellaise. By Charlotte M. Yonge.","Stray Pearls: Memoirs of Margaret De Ribaumont, Viscountess of Bellaise","Yonge, Charlotte M. (Charlotte Mary)"
Fiction,5709,uc1.b4103240,1889,La Vendée / by Anthony Trollope.,La Vendée,"Trollope, Anthony"
Fiction,5735,uva.x000384317,1920,"The valley of the giants,",The Valley of the Giants,"Kyne, Peter B. (Peter Bernard)"
Fiction,5736,hvd.hnqr5c,1910,"The professional aunt, by Mary C.E. Wemyss.",The Professional Aunt,"Wemyss, Mary C. E."
Fiction,5738,mdp.39015063940293,1920,"Cappy Ricks; or, The subjugation of Matt Peasley, by Peter B. Kyne. Illustrated by Harvey Dunn and Anton Otto Fischer.","Cappy Ricks; Or, the Subjugation of Matt Peasley","Kyne, Peter B. (Peter Bernard)"
Fiction,5743,hvd.hwkyry,1922,"The evil shepherd, by E. Phillips Oppenheim, with frontispiece by Ernest Fuhr.",The Evil Shepherd,"Oppenheim, E. Phillips (Edward Phillips)"
Fiction,5745,nyp.33433074850367,1921,She and Allan / by H. Rider Haggard.,She and Allan,"Haggard, H. Rider (Henry Rider)"
Fiction,5746,nyp.33433074850425,1920,The ancient Allan / by H. Rider Haggard ...,The Ancient Allan,"Haggard, H. Rider (Henry Rider)"
Fiction,5748,osu.32435050799691,1919,"In secret, by Robert W. Chambers.",In Secret,"Chambers, Robert W. (Robert William)"
Fiction,5753,uva.x001045712,1899,"St. George and St. Michael; a novel, by George Macdonald ...",St. George and St. Michael,"MacDonald, George"
Fiction,5754,umn.31951p01072612o,1901,Lysbeth; a tale of the Dutch. With 26 illus. by G.P. Jacomb Hood.,"Lysbeth, a Tale of the Dutch","Haggard, H. Rider (Henry Rider)"
Fiction,5755,nyp.33433074863006,1905,"The fool errant : being the memoirs of Francis-Anthony Strelley, Esq., citizen of Lucca / edited by Maurice Hewlett.","The Fool Errant: Being the Memoirs of Francis-Anthony Strelley, Esq., Citizen of Lucca","Hewlett, Maurice"
Fiction,5756,wu.89098985989,1915,"The guest of Quesnay,",The Guest of Quesnay,"Tarkington, Booth"
Fiction,5773,pst.000013057824,1874,Annals of a quiet neighbourhood / by George MacDonald.,Annals of a Quiet Neighbourhood,"MacDonald, George"
Fiction,5798,hvd.hnpgc6,1905,The beautiful lady [by] Booth Tarkington.,The Beautiful Lady,"Tarkington, Booth"
Fiction,5815,uc2.ark+=13960=t4kk9mx8v,1920,"The great impersonation, by E. Phillips Oppenheim, with illustrations by Nana French Bickford.",The Great Impersonation,"Oppenheim, E. Phillips (Edward Phillips)"
Fiction,5829,coo1.ark+=13960=t8v98q32w,1908,The moneychangers / by Upton Sinclair ...,The Moneychangers,"Sinclair, Upton"
Fiction,5832,aeu.ark+=13960=t49p3m88m,1891,Recalled to life by Grant Allen.,Recalled to Life,"Allen, Grant"
Fiction,5848,nyp.33433112006907,1907,"The flyers, by George Barr McCutcheon ... with illustrations by Harrison Fisher and decorations by Theodore B. Hapgood.",The Flyers,"McCutcheon, George Barr"
Fiction,5866,nyp.33433076075666,1922,"Yollop,",Yollop,"McCutcheon, George Barr"
Fiction,5869,coo1.ark+=13960=t5k93r22n,1893,Michael's Crag; with over three hundred and fifty illustrations in silhouette by Francis Carruthers Gould and Alec Carruthers Gould.,Michael's Crag,"Allen, Grant"
Fiction,5871,nyp.33433076075567,1917,"Green fancy, by George Barr McCutcheon ... with frontispiece by C. Allan Gilbert.",Green Fancy,"McCutcheon, George Barr"
Fiction,5872,osu.32435013300975,1907,"Cashel Byron's profession, by G. Bernard Shaw.",Cashel Byron's Profession,"Shaw, Bernard"
Fiction,5895,uc1.$b299920,1911,The honor of the big snows / by James Oliver Curwood.,The Honor of the Big Snows,"Curwood, James Oliver"
Fiction,5897,coo1.ark+=13960=t6f19hr5q,1880,Castle Richmond: a novel.,Castle Richmond,"Trollope, Anthony"
Fiction,5898,uc1.a0000337451,1889,Jess / by H. Rider Haggard.,Jess,"Haggard, H. Rider (Henry Rider)"
Fiction,5950,uiug.30112042022787,1871,The fortunes of Nigel.,The Fortunes of Nigel,"Scott, Walter"
Fiction,5959,njp.32101067173706,1893,"Peveril of the Peak ... by Sir Walter Scott, bart,; with introductory essay and notes by Andrew Lang ...",Peveril of the Peak,"Scott, Walter"
Fiction,5960,nyp.33433076075682,1909,"Little Sister Snow, by Frances Little [pseud.] ... with illustrations by Genjiro Kataoka.",Little Sister Snow,"Little, Frances"
Fiction,5961,coo1.ark+=13960=t0rr2df0r,1910,Samuel the seeker [by] Upton Sinclair.,Samuel the Seeker,"Sinclair, Upton"
Fiction,5963,osu.32435057542177,1915,Mr. Bingle / by George Barr McCutcheon.,Mr. Bingle,"McCutcheon, George Barr"
Fiction,5970,nyp.33433112010842,1903,Lovey Mary / by Alice Hegan Rice ...,Lovey Mary,"Rice, Alice Caldwell Hegan"
Fiction,5971,uiug.30112003226310,1912,"Jane Cable, by George Barr McCutcheon ... With frontispiece in colors by Harrison Fisher.",Jane Cable,"McCutcheon, George Barr"
Fiction,5972,nyp.33433076043870,1897,A fascinating traitor : an Anglo-Indian story / by Richard Henry Savage.,A Fascinating Traitor: An Anglo-Indian Story,"Savage, Richard"
Fiction,5976,uc1.b2796076,1876,"Thomas Wingfold, curate / by George Macdonald.","Thomas Wingfold, Curate","MacDonald, George"
Fiction,5978,wu.89000603092,1916,An autobiography of Anthony Trollope / Anthony Trollope.,An Autobiography of Anthony Trollope,"Trollope, Anthony"
Fiction,5980,osu.32435057540718,1914,Kent Knowles: quahaug / by Joseph C. Lincoln.,Kent Knowles: Quahaug,"Lincoln, Joseph Crosby"
Fiction,5986,njp.32101065599001,1896,"Clara Hopgood, by Mark Rutherford [pseud.]; ed. by his friend Reuben Shapcott.",Clara Hopgood,"White, William Hale"
Fiction,5987,uc2.ark+=13960=t80k2cr20,1897,In Kedar's tents. By Henry Seton Merriman [pseud.] ...,In Kedar's Tents,"Merriman, Henry Seton"
Fiction,6006,ien.35556021899968,1887,"Under the storm, or, Steadfast's charge / by Charlotte M. Yonge.",Under the Storm,"Yonge, Charlotte M. (Charlotte Mary)"
Fiction,6007,uc1.b000330012,1889,The two sides of the shield; illus. by W. J. Hennessy.,The Two Sides of the Shield,"Yonge, Charlotte M. (Charlotte Mary)"
Fiction,6008,osu.32435054739925,1900,The midnight passenger : a novel / by Col. Richard Henry Savage.,The Midnight Passenger : A Novel,"Savage, Richard"
Fiction,6010,aeu.ark+=13960=t5h99rg54,1898,What's bred in the bone Grant Allen.,What's Bred in the Bone,"Allen, Grant"
Fiction,6011,uc1.b4104330,1892,The little lady of Lagunitas; a Franco-Californian romance.,The Little Lady of Lagunitas: A Franco-Californian Romance,"Savage, Richard"
Fiction,6012,njp.32101067176246,1866,"Charlemont : or, The pride of the village : a tale of Kentucky / W. Gilmore Simms.","Charlemont; Or, The Pride of the Village. a Tale of Kentucky","Simms, William Gilmore"
Fiction,6013,hvd.hn1l9x,1922,"Viola Gwyn, by George Barr McCutcheon ... frontispiece by E.C. Caswell.",Viola Gwyn,"McCutcheon, George Barr"
Fiction,6014,inu.32000000673527,1920,West wind drift / by George Barr McCutcheon.,West Wind Drift,"McCutcheon, George Barr"
Fiction,6017,coo1.ark+=13960=t06w9x56b,1911,"The silver horde, by Rex Beach.",The Silver Horde,"Beach, Rex"
Fiction,6020,uiug.30112002951298,1922,Cappy Ricks retires : but that doesn't keep him from coming back stronger than ever / by Peter B. Kyne ; illustrated by T. D. Skidmore.,Cappy Ricks Retires: But That Doesn't Keep Him from Coming Back Stronger Than Ever,"Kyne, Peter B. (Peter Bernard)"
Fiction,6021,hvd.hnq7ev,1913,"A prisoner in fairyland (the book that ""Uncle Paul wrote) by Algernon Blackwood.",A Prisoner in Fairyland (The Book That 'Uncle Paul' Wrote),"Blackwood, Algernon"
Fiction,6023,njp.32101065598763,1893,"Catharine Furze, by Mark Rutherford edited by his friend Reuben Shapcott.",Catharine Furze,"White, William Hale"
Fiction,6028,nyp.33433112010529,1874,Opening a chestnut burr. By Rev. E.P. Roe ...,Opening a Chestnut Burr,"Roe, Edward Payson"
Fiction,6044,hvd.hn1llp,1921,"Quill's window, by George Barr McCutcheon ... frontispiece by C. Allan Gilbert.",Quill's Window,"McCutcheon, George Barr"
Fiction,6045,uiuo.ark+=13960=t6q00j90m,1912,The hollow of her hand / by George Barr McCutcheon ; with illustrations by A. I. Keller.,The Hollow of Her Hand,"McCutcheon, George Barr"
Fiction,6050,njp.32101068155330,1890,"The roots of the mountains : wherein is told somewhat of the lives of the men of Burgdale, their friends, their neighbours, their foemen and their fellows in arms / by William Morris.","The Roots of the Mountains: Wherein Is Told Somewhat of the Lives of the Men of Burgdale, Their Friends, Their Neighbours, Their Foemen, and Their Fellows in Arms","Morris, William"
Fiction,6051,nyp.33433074850359,1903,"Stella Fregelius, a tale of three destinies, by H. Rider Haggard ...",Stella Fregelius: A Tale of Three Destinies,"Haggard, H. Rider (Henry Rider)"
Fiction,6053,nyp.33433112043934,1904,"Evelina; or, the history of a young lady's entrance into the world, by Fanny Burney.  With an introduction by Austin Dobson and illustrations by Hugh Thomson.","Evelina, Or, the History of a Young Lady's Entrance into the World","Burney, Fanny"
Fiction,6057,osu.32435016160475,1912,"Fran, by John Breckinridge Ellis; illustrations by W. B. King.",Fran,"Ellis, J. Breckenridge (John Breckenridge)"
Fiction,6058,nc01.ark+=13960=t43r2397t,1880,Bricks without straw : a novel / by Albion W. Tourgee.,Bricks Without Straw: A Novel,"Tourgée, Albion Winegar"
Fiction,6059,umn.319510023980414,1888,"Confession, or, the blind heart : a domestic story / by W. Gilmore Simms.","Confession; Or, The Blind Heart. A Domestic Story","Simms, William Gilmore"
Fiction,6060,mdp.39015011423897,1884,Philistia. A novel. By Cecil Power [pseud.],Philistia,"Allen, Grant"
Fiction,6065,hvd.32044015609621,1915,The perils of Pauline : a motion picture novel / by Charles Goddard.,The Perils of Pauline,"Goddard, Charles"
Fiction,6066,hvd.32044005000989,1916,King--of the Khyber rifles : a romance of adventure / by Talbot Mundy ... ; illustrated by Joseph Clement Coll.,King--of the Khyber Rifles: A Romance of Adventure,"Mundy, Talbot"
Fiction,6070,nyp.33433112016294,1918,The unwilling vestal : a tale of Rome under the Cœsars / by Edward Lucas White.,The Unwilling Vestal,"White, Edward Lucas"
Fiction,6075,hvd.hn1gt6,1911,Miss Gibbie Gault / by Kate Langley Bosher ; with frontispiece by Harriet Roosevelt Richards.,Miss Gibbie Gault,"Bosher, Kate Langley"
Fiction,6086,hvd.hwnnzc,1834,"The Scottish chiefs, a romance.",The Scottish Chiefs,"Porter, Jane"
Fiction,6090,hvd.hxdp6b,1873,What can she do? / by E. P. Roe.,What Can She Do?,"Roe, Edward Payson"
Fiction,6102,coo.31924022252799,1890,"From jest to earnest, by Rev. E. P. Roe.",From Jest to Earnest,"Roe, Edward Payson"
Fiction,6103,uc1.$b265191,1905,Tales of the road / by Charles N. Crewdson ; illustrated by J.J. Gould.,Tales of the Road,"Crewdson, Charles N. (Charles Newman)"
Fiction,6112,aeu.ark+=13960=t6d22pr55,1859,"Nature and human nature by the author of ""Sam Slick, the clockmaker,"" etc., etc. [i.e. Thomas Chandler Haliburton].",Nature and Human Nature,"Haliburton, Thomas Chandler"
Fiction,6113,chi.088071734,1898,"A day of fate, by Rev. E.P. Roe ...",A Day of Fate,"Roe, Edward Payson"
Fiction,6115,uva.x000361671,1916,"The long chance,",The Long Chance,"Kyne, Peter B. (Peter Bernard)"
Fiction,6116,uc2.ark+=13960=t3tt4g87m,1911,"Out of the primitive, by Robert Ames Bennet ... with illustrations in color by Allen T. True.",Out of the Primitive,"Bennet, Robert Ames"
Fiction,6118,wu.89005059522,1910,The rose in the ring / by George Barr McCutcheon; with four  illustrations by A. I. Keller.,The Rose in the Ring,"McCutcheon, George Barr"
Fiction,6127,uc1.31175034925068,1901,"The great stone of Sardis, by Frank R. Stockton.",The Great Stone of Sardis,"Stockton, Frank Richard"
Fiction,6128,hvd.hxdp69,1883,His sombre rivals. By Edward P. Roe ...,His Sombre Rivals,"Roe, Edward Payson"
Fiction,6143,uiug.30112004041874,1900,Essays on work and culture / by Hamilton Wright Mabie.,Essays on Work and Culture,"Mabie, Hamilton Wright"
Fiction,6166,uiug.30112071280975,1892,Charles Lamb : a memoir / by Barry Cornwall [i.e. B. W. Procter].,Charles Lamb: A Memoir,"Cornwall, Barry"
Fiction,6305,hvd.hn1t9p,1909,A fool there was / by Porter Emerson Browne ; illustrated by Edmund Magrath and W. W. Fawcett.,A Fool There Was,"Browne, Porter Emerson"
Fiction,6308,uc1.31158001622033,1889,"Hypatia; or, New foes with an old face / by Charles Kingsley.",Hypatia — or New Foes with an Old Face,"Kingsley, Charles"
Fiction,6310,osu.32435018537373,1909,The pastor's son / by William W. Walter.,The Pastor's Son,"Walter, William W."
Fiction,6311,hvd.hxdsgn,1877,A knight of the nineteenth century / by E. P. Roe.,A Knight of the Nineteenth Century,"Roe, Edward Payson"
Fiction,6312,coo.31924022107639,1879,Representative men: seven lectures. By R. W. Emerson.,Representative Men: Seven Lectures,"Emerson, Ralph Waldo"
Fiction,6315,hvd.32044014331391,1906,The awakening of Helena Richie ...,The Awakening of Helena Richie,"Deland, Margaret Wade Campbell"
Fiction,6325,uc2.ark+=13960=t04x54m99,1913,"A fool and his money, by George Barr McCutcheon ... with illustrations by A. I. Keller.",A Fool and His Money,"McCutcheon, George Barr"
Fiction,6330,nyp.33433076054364,1921,"Amanda; a daughter of the Mennonites, by Anna Balmer Myers... illustrated by Helen Mason Grose.",Amanda: A Daughter of the Mennonites,"Myers, Anna Balmer"
